build-in-public-dogfood	DOMAIN_MEMBER	af948833-5e48-4965-b1df-fdd565d1d63c	t	t
build-in-public-dogfood	DOMAIN_MEMBER	622cc051-9388-4e41-9f0d-7b8cec035b0e	t	t
build-in-public-dogfood	DOMAIN_MEMBER	fbc89748-6c1c-46cd-8ccf-bfa8b5853a75	t	t
build-in-public-dogfood	DOMAIN_MEMBER	16f9a572-4281-4602-9ec6-22a7687378e7	t	t
build-in-public-dogfood	DOMAIN_MEMBER	9ddbb1c7-ea91-43af-832d-59033375cb7f	t	t
build-in-public-dogfood	DOMAIN_MEMBER	5ee12519-49bd-4fbc-a626-c9f754f15d09	t	t
build-in-public-dogfood	DOMAIN_MEMBER	254db36c-6a88-4356-9dee-f5ee1695841c	t	t
build-in-public-dogfood	DOMAIN_MEMBER	d2691e77-4ce4-493d-96e8-870e56f4977e	t	t
build-in-public-dogfood	DOMAIN_MEMBER	debec784-3bd9-4dcf-aca4-549a7416d680	t	t
build-in-public-dogfood	DOMAIN_MEMBER	6d184076-6037-4d29-96bc-b0196bab5056	t	t
build-in-public-dogfood	DOMAIN_MEMBER	86f138b7-43cf-42ec-8694-9e32be0f0862	t	t
build-in-public-dogfood	DOMAIN_MEMBER	7dadf79c-0144-4212-9695-535d854c88dc	t	t
build-in-public-dogfood	DOMAIN_MEMBER	bebd919a-9da5-46a0-a0de-57625066ddab	t	t
build-in-public-dogfood	DOMAIN_MEMBER	ecdb0a53-d79c-4c7e-9b66-5e9436500e81	f	t
build-in-public-dogfood	DOMAIN_MEMBER	3affffb7-feb9-4fe7-b865-9fee4d760fb1	t	t
build-in-public-dogfood	DOMAIN_MEMBER	a36ab7b7-490a-4753-b98f-c412959d4b56	t	t
build-in-public-dogfood	DOMAIN_MEMBER	ed55e35c-f0a1-43fe-a2db-f6b7c45b7005	t	t
build-in-public-dogfood	DOMAIN_MEMBER	1e0e3be2-82ee-4bcf-818f-96048664b84f	t	t
build-in-public-dogfood	DOMAIN_MEMBER	e5947aa1-7a42-4a56-95aa-9af5601852fe	t	t
build-in-public-dogfood	DOMAIN_MEMBER	1e716670-f3b0-44fd-a9da-9ed46fc65789	t	t
build-in-public-dogfood	DOMAIN_MEMBER	1bd07594-230c-4e39-8b98-0e6895db52e1	f	t
build-in-public-dogfood	DOMAIN_MEMBER	64ccdc42-98f3-4b2a-b1ff-4e81b6ee8b03	f	t
build-in-public-dogfood	DOMAIN_MEMBER	eee90beb-dfcc-49dd-9dbb-fa6b3db73a72	f	t
build-in-public-dogfood	DOMAIN_MEMBER	0623ba1a-45b5-4d98-8570-30feb279262e	t	t
build-in-public-dogfood	DOMAIN_MEMBER	a416036b-f723-4702-84e2-33cb8af72e92	t	t
build-in-public-dogfood	DOMAIN_MEMBER	b6b033c4-90ba-40aa-a338-304da442cab7	t	t
build-in-public-dogfood	DOMAIN_MEMBER	3e2439d2-fb54-44f5-afee-77aa17c40d22	t	t
build-in-public-dogfood	DOMAIN_MEMBER	26b2be56-353f-406c-9865-bff91149b4fb	f	t
build-in-public-dogfood	DOMAIN_MEMBER	b09f1417-d26c-4f77-a3ac-8dc4fb4a18f9	f	t
build-in-public-dogfood	DOMAIN_MEMBER	2a24b855-4640-48ea-9042-56235e451bf1	f	t
build-in-public-dogfood	DOMAIN_MEMBER	ccb6cb22-f45b-46bf-959a-87ab2c472bdb	f	t
build-in-public-dogfood	DOMAIN_MEMBER	25012773-1b80-4018-bc5d-053fc0fcc30f	f	t
build-in-public-dogfood	DOMAIN_MEMBER	bc970ced-710f-4479-9ff0-e295a1c59424	f	t
build-in-public-dogfood	DOMAIN_MEMBER	af8708f0-eb99-409b-87c9-7c7ee596b967	f	t
build-in-public-dogfood	DOMAIN_MEMBER	45f817cc-50ff-4c57-9897-0fd5dc3d2d6a	f	t
build-in-public-dogfood	DOMAIN_MEMBER	f1e3fcac-f94b-4845-9c0f-272d66b3c816	f	t
build-in-public-dogfood	DOMAIN_MEMBER	137992b6-e09f-40ca-84a3-1f797078ef58	f	t
build-in-public-dogfood	DOMAIN_MEMBER	0477c74b-cb51-47ce-a2ee-5e359b1d7f04	f	t
build-in-public-dogfood	DOMAIN_MEMBER	913dbd48-2311-4a10-9620-54c8b3e1c61a	f	t
build-in-public-dogfood	DOMAIN_MEMBER	3f99bf95-95c5-437f-bb76-990a88ab97af	f	t
build-in-public-dogfood	DOMAIN_MEMBER	1680fd97-e4c4-42df-9ce6-ba46c9dc31e2	f	t
build-in-public-dogfood	DOMAIN_MEMBER	446ac233-db75-4086-ba67-d87445bc3f41	f	t
build-in-public-dogfood	DOMAIN_MEMBER	bba89c1f-734b-4fc8-95b0-f1a1bdf9b30d	f	t
build-in-public-dogfood	DOMAIN_MEMBER	4466ab5c-3a3f-454b-8fe3-a6ff11ad5c1f	f	t
build-in-public-dogfood	DOMAIN_MEMBER	029e5deb-81ca-4f9e-a7a6-f92a7e4bc0a6	f	t
build-in-public-dogfood	DOMAIN_MEMBER	502ce1a2-a141-4782-971b-d60f4efe244d	f	t
build-in-public-dogfood	DOMAIN_MEMBER	af31460d-2b2a-4730-b1df-ee5d19e1a876	f	t
build-in-public-dogfood	DOMAIN_MEMBER	41dfb084-cc74-4c07-9f51-f526b89dabf7	f	t
build-in-public-dogfood	DOMAIN_MEMBER	39938395-a46c-46e8-b558-849de147f877	f	t
build-in-public-dogfood	DOMAIN_MEMBER	1338fd22-3bed-4f1d-91a9-ae85e90ad7f0	f	t
build-in-public-dogfood	DOMAIN_MEMBER	30ec9983-32b1-4ffb-80df-6edd1d24e3ef	f	t
build-in-public-dogfood	DOMAIN_MEMBER	a45858d2-f72a-47c8-b75a-cb5bf1d4aee3	f	t
build-in-public-dogfood	DOMAIN_MEMBER	fe04ccdf-5902-4536-a4ac-22cc633cbd00	f	t
build-in-public-dogfood	DOMAIN_MEMBER	64bbfc4c-c842-4d2d-bf97-a5c3cd7376da	f	t
build-in-public-dogfood	DOMAIN_MEMBER	50042be0-57ef-4f37-a8d0-d936eddf24d1	f	t
build-in-public-dogfood	DOMAIN_MEMBER	fe836dbd-896f-40f0-a74f-9c273d5ac233	f	t
build-in-public-dogfood	DOMAIN_MEMBER	018f6e50-9744-4dd1-b005-51a66a305db8	f	t
build-in-public-dogfood	DOMAIN_MEMBER	14d8845d-d59c-428b-b0e4-4d3e88497f54	f	t
build-in-public-dogfood	DOMAIN_MEMBER	54922e8e-9ce1-41b9-bea4-9caca051c0eb	f	t
build-in-public-dogfood	DOMAIN_MEMBER	00e0b5ef-487d-4eea-8999-7be1309ace70	f	t
build-in-public-dogfood	DOMAIN_MEMBER	3c80e5b1-6951-49a2-b448-5ad5bea0a2cd	f	t
build-in-public-dogfood	DOMAIN_MEMBER	e4215c47-de83-455b-9e12-53edc983cf76	f	t
build-in-public-dogfood	DOMAIN_MEMBER	968bff25-17f5-4e72-8bb9-5e2238b4bbbc	f	t
build-in-public-dogfood	DOMAIN_MEMBER	d1ffc337-6ecf-494a-89ce-53b16a95dee3	f	t
build-in-public-dogfood	DOMAIN_MEMBER	b2b67eed-38b6-4aed-899b-b2b93fc56f80	f	t
build-in-public-dogfood	DOMAIN_MEMBER	f8c9c7c6-dee4-455b-8be7-2286e5967b1e	f	t
build-in-public-dogfood	DOMAIN_MEMBER	4684680a-60c4-487b-b362-de7a3367fed2	f	t
build-in-public-dogfood	DOMAIN_MEMBER	c1c359a0-df35-41db-ae91-a1e26b44fa53	f	t
build-in-public-dogfood	DOMAIN_MEMBER	17b9f2b8-e8e8-4ef0-ad67-f36da95a9b2b	f	t
build-in-public-dogfood	DOMAIN_MEMBER	0c6a8e58-3275-4d40-a099-811832523cc4	f	t
build-in-public-dogfood	DOMAIN_MEMBER	6bbb8dcb-62e2-4550-a59c-a5f13ba7d056	f	t
build-in-public-dogfood	DOMAIN_MEMBER	1f5b6d46-4abd-4964-9575-1ccad219a1b2	f	t
build-in-public-dogfood	DOMAIN_MEMBER	9b1c0122-df68-4aa1-a599-68c4416c4f56	f	t
